"행사ID","행사명","장소","행사내용","행사시작일자","행사종료일자","행사시작시각","행사종료시각","요금정보","입장연령","주차장보유여부","소재지도로명주소","소재지지번주소","위도","경도"
4701,"오리지널 드로잉쇼","양산문화예술회관 대공연장","퍼포먼스",23/07/29,23/07/29,"19:30","20:40","유료","4세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4702,"상주단체연극＜그대는 봄＞","양산문화예술회관 대공연장","연극",23/08/17,23/08/17,"19:30","20:50","무료","8세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4703,"상주단체연극＜그대는 봄＞","양산문화예술회관 대공연장","연극",23/08/18,23/08/18,"19:30","20:50","무료","8세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4704,"더 하우스 콘서트- The Cellists of KNU..","쌍벽루아트홀 공연장","클래식",23/08/19,23/08/19,"17:00","18:20","유료","8세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4705,"대니구의 ＜Romantic Violin＞","양산문화예술회관 대공연장","클래식",23/09/16,23/09/16,"17:00","18:10","유료","8세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4706,"브런치 콘서트 - 두 남자와 떠나는 피아노 여행","쌍벽루아트홀 공연장","클래식",23/09/27,23/09/27,"11:00","12:00","유료","8세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4707,"더 하우스 콘서트","쌍벽루아트홀 공연장","콘서트",23/02/18,23/02/18,"17:00","18:20","유료","7세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4708,"심려마 콘서트","쌍벽루아트홀 공연장","콘서트",23/02/25,23/02/25,"17:00","18:10","유료","7세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4709,"양산시민과 함께하는 신춘음악회","양산문화예술회관 대공연장","음악회",23/03/11,23/03/11,"17:00","18:50","유료","7세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4710,"브런치 콘서트 - 봄의소리왈츠","쌍벽루아트홀 공연장","클래식",23/03/29,23/03/29,"11:00","12:00","유료","7세이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4711,"뮤지컬 ＜장수탕 선녀님＞","양산문화예술회관 대공연장","아동극",23/04/09,23/04/09,"11:00","12:00","유료","24개월이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4712,"뮤지컬 ＜장수탕 선녀님＞","양산문화예술회관 대공연장","아동극",23/04/09,23/04/09,"14:00","15:00","유료","24개월이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4713,"뮤지컬 ＜장수탕 선녀님＞","양산문화예술회관 대공연장","아동극",23/04/09,23/04/09,"16:00","17:00","유료","24개월이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4714,"뮤지컬 ＜장수탕 선녀님＞","양산문화예술회관 대공연장","아동극",23/04/10,23/04/10,"11:00","12:00","유료","24개월이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4715,"뮤지컬 ＜장수탕 선녀님＞","양산문화예술회관 대공연장","아동극",23/04/10,23/04/10,"14:00","15:00","유료","24개월이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4716,"뮤지컬 ＜장수탕 선녀님＞","양산문화예술회관 대공연장","아동극",23/04/10,23/04/10,"16:00","17:00","유료","24개월이상","Y","경상남도 양산시 중앙로 39-1(남부동)","경상남도 양산시 남부동 874-1",35.33344468,129.0367575
4927,"문화도시, 로컬문화를 만들다","경주문화관1918(복합문화공간)","포럼",23/06/15,23/06/15,"14:00","17:00","무료","전연령","Y","경상북도 경주시 원화로 266","경상북도 경주시 성동동 40",35.84736123,129.2180537
4928,"경주문화예술르네상스 - 동부권역 행사  흥취흥소","나산초등학교","공연/체험/교육",23/04/19,23/04/19,"10:40","12:10","무료","전연령","Y","경상북도 경주시 양남면 동해안로 625-9","경상북도 경주시 양남면 읍천리 17",35.69770111,129.4699776
4929,"경주문화예술르네상스 - 동부권역 행사  흥취흥소","감포초등학교","공연/체험/교육",23/04/27,23/04/27,"10:40","12:10","무료","전연령","Y","경상북도 경주시 감포읍 감포로10길 21","경상북도 경주시 감포읍 감포리 12",35.80962697,129.5013972
4930,"경주문화예술르네상스 - 중심2권역 행사 4人4色 예술놀이터","황성5일장 간이무대","공연/체험/전시",23/04/30,23/04/30,"14:00","17:00","무료","전연령","N","경상북도 경주시 알천북로 1","경상북도 경주시 황성동 988",35.86235646,129.2059962
4931,"경주문화예술르네상스 - 동부권역 행사  행동행시","1925감포","공연/체험/전시",23/05/03,23/05/10,"10:30","18:30","무료","전연령","Y","경상북도 경주시 감포읍 감포안길 15-1","경상북도 경주시 감포읍 감포리 382-3",35.80574383,129.5015858
4932,"경주문화예술르네상스 - 동부권역 행사  행동행시","콘크까페","공연/체험/전시",23/05/10,23/05/17,"09:00","21:00","무료","전연령","Y","경상북도 경주시 양남면 동해안로 498-12","경상북도 경주시 양남면 읍천리 412-1",35.68603496,129.4734225
4933,"경주문화예술르네상스 - 서부권역행사 단석문화페스타","함월까페","공연/체험",23/05/13,23/05/13,"14:00","15:30","무료","전연령","Y","경상북도 경주시 서면 내서로 320-3","경상북도 경주시 아화리 703",35.90046712,129.0421045
4934,"경주문화예술르네상스 - 중심3권역행사 제페토프로젝트","한국대중음악박물관","체험행사",23/05/16,23/05/16,"13:00","17:00","무료","전연령","Y","경상북도 경주시 엑스포로 9","경상북도 경주시 신평동 220-6",35.84034042,129.2888922
4935,"뮤지컬 온새미로","대구학생문화센터 대공연장","뮤지컬",21/06/15,21/06/18,"14:00","15:20","무료","중고교생","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4936,"교과서 쏙 클래식 클라쓰","대구학생문화센터 소극장","음악",21/06/23,21/07/06,"10:00","11:40","무료","초중학생","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4937,"교과서 쏙 클래식 클라쓰","대구학생문화센터 소극장","음악",21/06/23,21/07/06,"13:00","14:40","무료","초중학생","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4938,"오정해와 함께하는 국악 소리 길","대구학생문화센터 대공연장","국악",21/07/05,21/07/09,"10:00","11:20","무료","중고교생","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4939,"오정해와 함께하는 국악 소리 길","대구학생문화센터 대공연장","국악",21/07/05,21/07/09,"14:00","15:20","무료","중고교생","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4940,"오정해와 함께하는 국악 소리 길 기획공연","대구학생문화센터 대공연장","국악",21/07/09,21/07/09,"19:30","20:50","무료","8세이상","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4941,"부산국제어리이청소년영화제 영화상영","대구학생문화센터 소극장","영화",21/08/26,21/09/01,"10:00","11:40","무료","초중학생","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4942,"부산국제어리이청소년영화제 영화상영","대구학생문화센터 소극장","영화",21/08/26,21/09/01,"13:00","14:40","무료","초중학생","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4943,"상주단체 기획공연 이중섭의 메모리","대구학생문화센터 대공연장","뮤지컬",21/08/27,21/08/27,"19:30","21:10","무료","8세이상","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4944,"상주단체 기획공연 이중섭의 메모리","대구학생문화센터 대공연장","뮤지컬",21/08/28,21/08/28,"14:00","15:40","무료","8세이상","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4945,"상주단체 기획공연 이중섭의 메모리","대구학생문화센터 대공연장","뮤지컬",21/08/28,21/08/28,"18:00","19:40","무료","8세이상","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4946,"클래식 배틀","대구학생문화센터 대공연장","클래식",21/09/02,21/09/16,"10:00","11:20","무료","중고교생","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4947,"클래식 배틀","대구학생문화센터 대공연장","클래식",21/09/02,21/09/16,"14:00","15:20","무료","중고교생","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4948,"클래식 배틀 기획공연","대구학생문화센터 대공연장","클래식",21/09/09,21/09/09,"19:30","21:00","무료","8세이상","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4949,"클래식 배틀 기획공연","대구학생문화센터 대공연장","클래식",21/09/10,21/09/10,"19:30","20:50","무료","8세이상","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4950,"성민제&조윤성 클라츠 콘서트","대구학생문화센터 대공연장","클래식",21/09/29,21/10/08,"10:00","11:20","무료","중고교생","Y","대구광역시 달서구 용산로 181","대구광역시 달서구 용산동 230-6",35.8530244,128.5295209
4951,"합창단 제108회 정기연주회","강릉아트센터 사임당홀","합창",22/09/02,22/09/02,"19:30","21:30","유료","8세 이상 관람 가능","Y","강원도 강릉시 종합운동장길 84(교동)","강원도 강릉시 교동 408",37.77164458,128.8954532
4952,"교향악단 제127회 정기연주회","강릉아트센터 사임당홀","관현악 연주",22/09/30,22/09/30,"19:30","21:30","유료","8세 이상 관람 가능","Y","강원도 강릉시 종합운동장길 84(교동)","강원도 강릉시 교동 408",37.77164458,128.8954532
4953,"교향악단 제128회 정기연주회","서울 롯데콘서트홀","관현악 연주",22/10/16,22/10/16,"17:00","19:00","유료","8세 이상 관람 가능","Y","서울특별시 송파구 올림픽로 300","서울특별시 송파구 신천동 29",37.51375196,127.1044469
5140,"[SAC ON SCREEN] 안중근 천국에서의 춤","리멤버 1910","[발레 영상화 공연] 안중근 의사의 유언을 모티브로 탄생한 드라마 발레",23/08/29,23/08/29,"10:00","12:00","무료","제한없음","Y","경기도 남양주시 경춘로 1037","경기도 남양주시 금곡동 185-10",37.63661684,127.2179954
5141,"[SAC ON SCREEN] 봉장취","리멤버 1910","[연극 영상화 공연] 전통악기들이 들려주는 새들의 꿈 이야기",23/09/26,23/09/26,"10:00","12:00","무료","제한없음","Y","경기도 남양주시 경춘로 1037","경기도 남양주시 금곡동 185-10",37.63661684,127.2179954
5142,"[SAC ON SCREEN] 병동소녀는 집으로 돌아가지 않는다","리멤버 1910","[연극 영상화 공연] 파독간호사가 아닌 병동소녀로 살아왔던 그들의 이야기",23/10/24,23/10/24,"10:00","12:00","무료","제한없음","Y","경기도 남양주시 경춘로 1037","경기도 남양주시 금곡동 185-10",37.63661684,127.2179954
5143,"[남양주 역사문화 아카데미] 디지털로 다시 태어난 조선왕릉","리멤버 1910","디지털로 다시 태어난 조선왕릉",23/03/29,23/03/29,"14:00","16:00","무료","제한없음","Y","경기도 남양주시 경춘로 1037","경기도 남양주시 금곡동 185-10",37.63661684,127.2179954
5144,"[남양주 역사문화 아카데미] 지역 박물관의 역할과 기능","리멤버 1910","지역 박물관의 역할과 기능",23/04/26,23/04/26,"14:00","16:00","무료","제한없음","Y","경기도 남양주시 경춘로 1037","경기도 남양주시 금곡동 185-10",37.63661684,127.2179954
5145,"[남양주 역사문화 아카데미] 남양주의 불교문화","리멤버 1910","남양주의 불교문화",23/05/31,23/05/31,"14:00","16:00","무료","제한없음","Y","경기도 남양주시 경춘로 1037","경기도 남양주시 금곡동 185-10",37.63661684,127.2179954
5146,"[남양주 역사문화 아카데미] 남양주와 다산 정약용","리멤버 1910","남양주와 다산 정약용",23/06/28,23/06/28,"14:00","16:00","무료","제한없음","Y","경기도 남양주시 경춘로 1037","경기도 남양주시 금곡동 185-10",37.63661684,127.2179954
5147,"[남양주 역사문화 아카데미] 테마가 있는 자원봉사 여행","리멤버 1910","테마가 있는 자원봉사 여행",23/07/26,23/07/26,"14:00","16:00","무료","제한없음","Y","경기도 남양주시 경춘로 1037","경기도 남양주시 금곡동 185-10",37.63661684,127.2179954
5148,"[남양주 역사문화 아카데미] 바로 뛴 남양주의 역사와 문화","리멤버 1910","바로 뛴 남양주의 역사와 문화",23/08/30,23/08/30,"14:00","16:00","무료","제한없음","Y","경기도 남양주시 경춘로 1037","경기도 남양주시 금곡동 185-10",37.63661684,127.2179954
5149,"[남양주 역사문화 아카데미] 영화로 만나는 남양주","리멤버 1910","영화로 만나는 남양주",23/09/20,23/09/20,"14:00","16:00","무료","제한없음","Y","경기도 남양주시 경춘로 1037","경기도 남양주시 금곡동 185-10",37.63661684,127.2179954
